"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-02",102.1725,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-03",102.0424,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-04",101.7963,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-05",101.5685,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-06",101.527,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-07",101.6363,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-08",101.8952,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-09",102.182,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-10",102.475,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-11",102.7692,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-12",103.0141,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-01",103.1779,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-02",103.2229,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-03",103.1927,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-04",103.0874,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-05",102.8982,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-06",102.5943,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-07",102.2877,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-08",101.8771,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-09",101.2595,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7392,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5035,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.5328,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.5876,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6949,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7639,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7517,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.6797,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.709,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8921,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.1277,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.2278,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.1478,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.8284,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3856,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0348,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.72671,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.50026,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.39888,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.40444,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.36292,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.23972,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.14706,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.27156,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.61839,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.84171,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.72055,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.31409,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.99189,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.9933,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.25076,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.4492,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.47679,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.37611,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.26716,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.11294,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-10",98.87366,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-11",98.51011,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-12",97.95023,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-01",97.24038,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-02",97.11843,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-03",97.66315,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.32595,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.90062,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.33002,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.59079,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.67434,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-09",99.63432,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.56564,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.56995,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.61479,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.7093,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.90367,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.1006,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1255,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.0258,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.0659,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-07",100.4464,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-08",100.7122,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-09",100.6068,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.3537,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1548,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2046,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.554,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9032,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.0628,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-04",101.0031,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.7602,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.3117,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.89622,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.72054,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.60857,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.45463,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.26843,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.0133,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.56792,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.7322,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.22196,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-04",94.4138,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-05",93.45685,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-06",93.56891,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-07",94.06522,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-08",94.59494,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-09",95.12936,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-10",95.56004,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-11",95.9012,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-12",96.23849,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-01",96.62183,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-02",97.12997,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-03",97.85581,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-04",98.78159,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-05",99.62789,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.2215,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.4636,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-08",100.5024,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5395,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-10",100.6469,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-11",100.7301,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-12",100.6599,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5253,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2022-02",100.6071,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.6986,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.3835,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.2651,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.202,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-05",100.2816,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-06",100.5451,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-07",100.766,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-08",100.6114,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.84621,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-10",98.9117,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-11",98.41724,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-12",98.80051,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-01",99.54792,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-02",99.94392,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.45596,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-04",98.47111,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-05",97.50983,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-06",96.9369,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-07",96.64854,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-08",96.50385,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-09",96.4716,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-10",96.6333,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-11",97.21554,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.42821,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.88229,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-02",101.076,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-03",101.6392,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-04",101.8388,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-05",102.0153,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-06",102.3832,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-07",102.8545,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-08",103.2372,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-09",103.3298,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-10",103.1056,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-11",102.4778,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.3827,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.2656,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.76024,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.3905,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-04",101.6602,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-05",102.9796,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-06",103.9534,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-07",104.618,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-08",105.0344,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-09",105.1896,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-10",105.1463,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-11",104.8883,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-12",104.3631,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-01",103.7404,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-02",103.2294,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.9934,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.9533,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-05",103.0235,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-06",103.1522,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",103.2507,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",103.2066,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.9269,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.5232,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",102.1676,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",102.0708,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",102.4134,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.0183,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",103.6022,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",103.0011,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4742,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.2856,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.0037,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.6708,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.5751,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.8575,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.7314,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.3502,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.9336,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.3188,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",102.5084,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.2855,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.7415,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.8778,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.3465,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.7197,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.577,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.7267,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.661,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.4526,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.3303,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.4629,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.3358,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.9198,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.3467,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.4481,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.8658,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.9309,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.2274,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.1207,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2457,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.1499,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.0369,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.7776,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",104.0695,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",104.0356,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",102.1795,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.0987,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.32951,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",97.32339,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",96.1589,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",93.54747,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",91.37626,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",91.71376,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.05466,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.02081,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",99.50276,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",100.8362,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",101.2081,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",101.257,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",101.3621,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",101.6788,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",102.1186,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",102.627,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",102.9988,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",103.1338,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.6647,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",102.0121,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",102.1733,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",102.1476,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",101.4083,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.4378,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.93817,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.2726,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.2008,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",101.9691,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.166,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.7185,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.1193,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.7709,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.7347,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.4854,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",99.96605,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.41296,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.11045,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.00965,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",98.8612,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",98.48588,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",98.17786,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",98.4006,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",98.90562,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.61411,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.2816,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.2143,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.38526,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.67141,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.2196,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",97.99049,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.12546,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.41126,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.6547,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.73657,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.70792,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.70826,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.82424,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.83461,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.77363,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.66595,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.75749,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.02847,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.27183,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.41673,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.37022,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.12708,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",98.81631,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.60462,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.58244,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",98.72084,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",98.9786,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.24878,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",99.4407,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",99.37965,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",99.2095,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",98.94411,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",98.63754,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.3946,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.25275,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",98.25518,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.33778,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",98.41171,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",98.45066,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.41692,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.30736,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.18716,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.12956,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.08114,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.00444,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",97.92637,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",97.84499,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",97.89257,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.16215,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.32018,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.35622,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.33993,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.38509,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.58091,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.86192,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.23688,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.50771,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.57407,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.58724,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.62888,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.61296,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.49894,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",99.47755,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.57518,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.67528,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.8454,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",99.98232,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.89671,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.77076,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.5643,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.31064,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.15312,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.34402,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.55267,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.69376,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.63385,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.47485,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.27427,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",98.94939,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.56274,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.22234,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",97.95871,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",97.89543,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.00309,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.24754,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.22744,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.03392,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",97.93102,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",97.95455,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.01511,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.12929,
